,Dataset1,Dataset2,Sxfm,Dxfm,Effect.Batch,pvalue.Batch,Effect.Sex,pvalue.Sex,Effect.Age,pvalue.Age
495,Utah1,SWU2,raw,combat,-0.04554006445987175,1.0,0.017332853861126485,0.09209985338550036,0.0692048439256398,0.003887320877575375
496,Utah1,SWU3,raw,raw,0.43877411731246274,3.28398766474448e-11,0.3102365375017913,2.0963720073495304e-08,0.17357395069621637,2.1971905515162568e-05
497,Utah1,SWU3,raw,ptr,-0.1302017198966772,1.0,-0.032740712596014916,1.0,0.06889785886224378,0.005365338314410855
498,Utah1,SWU3,raw,zscore,-0.10892214254214533,1.0,-0.02314870986325086,1.0,0.07091755307533841,0.004808949690752775
499,Utah1,SWU3,raw,combat,-0.048172839183316093,1.0,0.02961529969453482,0.04822006893615851,0.09191115437310467,0.0015592152481073913
500,Utah1,MPG1,raw,raw,0.975423075795548,1.9387676383476413e-17,0.37108736512792256,1.1583992595910005e-07,0.15303078456470792,0.00048531842589280626
501,Utah1,MPG1,raw,ptr,0.8543322599123112,1.716332065258148e-15,0.3745282676174133,1.0174154731267432e-07,0.1032828832125335,0.003474923541244243
502,Utah1,MPG1,raw,zscore,-0.015043218039016282,1.0,0.07326927225873014,0.011747020229680535,0.07299103439770004,0.01188231169872004
503,Utah1,MPG1,raw,combat,-0.07129501287830553,1.0,-0.007547071275275408,0.502779877865894,0.044566746460712035,0.03917246614880198
504,Utah1,IPCAS2,raw,raw,0.5230036772849673,1.4050687964074625e-15,0.27823323068676215,4.5150130405660575e-09,0.28675135976843313,2.6708957881872304e-09
505,Utah1,IPCAS2,raw,ptr,-0.12991740920593808,1.0,-0.03698870050757268,1.0,-0.00460916549555693,0.5038107159868576
506,Utah1,IPCAS2,raw,zscore,-0.10933791017550196,1.0,-0.029317746691332164,1.0,0.012370734752049181,0.11497374561430491
507,Utah1,IPCAS2,raw,combat,-0.05362515523690207,1.0,0.0068065547276312125,0.1776962570376135,0.03783138656196706,0.018589064039536536
508,Utah1,SWU1,raw,raw,0.3793684875072963,5.174968021646969e-11,0.2751048418055563,1.957125302627955e-08,0.15489770886187587,1.995434822762428e-05
509,Utah1,SWU1,raw,ptr,-0.12973436661965151,1.0,-0.009545185757640984,1.0,0.055558327133601065,0.007425791703308482
510,Utah1,SWU1,raw,zscore,-0.11005966769478716,1.0,-5.726494333453032e-06,0.3174643632433891,0.0546347808351768,0.00786279797210206
511,Utah1,SWU1,raw,combat,-0.04772823799698051,1.0,0.051433995991896284,0.009591816820227294,0.08192403228915643,0.001487877710534064
512,Utah1,UM,raw,raw,0.596870813317629,1.4176145600095556e-29,0.23788608949701454,7.412609408138603e-13,0.5666619636133805,3.574730106986857e-28
513,Utah1,UM,raw,ptr,-0.0819738009436479,1.0,-0.012120130708877254,1.0,-0.0631083542203357,1.0
514,Utah1,UM,raw,zscore,-0.06780944955770281,1.0,-0.008446499614081617,1.0,-0.050450399017083654,1.0
515,Utah1,UM,raw,combat,-0.03490810861103489,1.0,0.007686173753267214,0.10489680021147942,-0.01753610104721519,1.0
516,SWU4,UWM,raw,raw,0.17787818439627795,5.829109832949699e-22,0.03687277482684527,7.63822760808359e-06,0.08763716740498154,1.0565057324166237e-11
517,SWU4,UWM,raw,ptr,-0.026441229738577075,1.0,0.03842089548678844,5.031700873785643e-06,-0.0006098551213103128,0.40776259206420173
518,SWU4,UWM,raw,zscore,-0.02339912944734766,1.0,0.03743433137613356,6.5645359482771136e-06,0.0005034697400291213,0.2616907714118817
519,SWU4,UWM,raw,combat,-0.013403712707608713,1.0,0.03746719018412726,6.50662337169877e-06,0.005177667222017625,0.055344495958329444
520,SWU4,BNU2,raw,raw,0.00643395190774468,0.043843955149025025,0.03711086714933462,1.5583514764128953e-05,0.009522695297544568,0.018663184001807574
521,SWU4,BNU2,raw,ptr,-0.031143168123016103,1.0,0.03822286932579317,1.1807865277090539e-05,0.009030065437093827,0.02134611153706654
522,SWU4,BNU2,raw,zscore,-0.0268569353286344,1.0,0.03749780868504659,1.4148845078929077e-05,0.009005449573529885,0.021490211230069466
523,SWU4,BNU2,raw,combat,-0.015017293828647287,1.0,0.03713159906413194,1.5503067214695138e-05,0.00910815277983042,0.02089557650663402
524,SWU4,BNU3,raw,raw,0.012571972903772429,0.00630151645323891,0.032363211132912885,2.6766116192439924e-05,0.013462810731923174,0.004889438786685348
525,SWU4,BNU3,raw,ptr,-0.02714705938516883,1.0,0.03361733898687076,1.907676780782786e-05,0.0027152620942679567,0.1216735781629483
526,SWU4,BNU3,raw,zscore,-0.023104815335677667,1.0,0.032340235653509096,2.693283518286041e-05,0.0032619925022281536,0.10182883278071038
527,SWU4,BNU3,raw,combat,-0.0120916032543726,1.0,0.03249459694077471,2.5832455921678702e-05,0.006775682328779309,0.03423957435065737
528,SWU4,NYU1,raw,raw,0.2646122588943808,3.285880780813749e-33,0.03341448784878201,1.2553320705614736e-05,0.17912322639773925,4.3879645797380245e-23
529,SWU4,NYU1,raw,ptr,-0.02534392816334871,1.0,0.036454887709575674,5.309977011923333e-06,-0.005587628758788858,1.0
530,SWU4,NYU1,raw,zscore,-0.022135746741283942,1.0,0.03584939405745381,6.300989901440818e-06,-0.003614091589728515,1.0
531,SWU4,NYU1,raw,combat,-0.01246654805741959,1.0,0.0352364572873117,7.493542559452969e-06,0.003980571745707484,0.0757647886536226
532,SWU4,XHCUMS,raw,raw,0.2182105827049971,1.2537853658563942e-29,0.0263301962445533,5.4125498912373926e-05,0.22081964178062397,5.8416451449163786e-30
533,SWU4,XHCUMS,raw,ptr,-0.02311817240270466,1.0,0.02617859584622761,5.6701109059086595e-05,-0.01964715860468296,1.0
534,SWU4,XHCUMS,raw,zscore,-0.02042683264021203,1.0,0.025714984489418197,6.536825405559819e-05,-0.017024487048671696,1.0
535,SWU4,XHCUMS,raw,combat,-0.01139221780299622,1.0,0.026793532786334746,4.6960052053361714e-05,-0.007280596758499707,1.0
536,SWU4,IPCAS5,raw,raw,0.01403256829739093,0.004290449814610308,0.037358538851658823,7.533099329736191e-06,0.012679570402954305,0.006285481064085779
537,SWU4,IPCAS5,raw,ptr,-0.026407323984538832,1.0,0.030664137533697972,4.521865134442942e-05,0.004132212986487846,0.07793591276230091
538,SWU4,IPCAS5,raw,zscore,-0.013885788760782261,1.0,0.03023348475664354,5.077166757947968e-05,0.007758709597080176,0.025986124015052157
539,SWU4,IPCAS5,raw,combat,-0.0039529473173683105,1.0,0.03278277796329692,2.5602707039076964e-05,0.009667996232403034,0.014879515281285186
540,SWU4,IPCAS6,raw,raw,0.13941444763523803,5.497413346588728e-17,0.038794620005752886,6.8233524001735984e-06,0.053267607000988516,1.6366709807793907e-07
541,SWU4,IPCAS6,raw,ptr,-0.026150548292234333,1.0,0.04214329151617038,2.867743873115717e-06,0.018099912395542785,0.0015845982558470623
542,SWU4,IPCAS6,raw,zscore,-0.023228176812284902,1.0,0.040489640635640436,4.398444516084421e-06,0.01697418010495603,0.0021472595979986206
543,SWU4,IPCAS6,raw,combat,-0.01290534439959422,1.0,0.039386160648315904,5.853442144529283e-06,0.02026649029426413,0.0008858301757685923
544,SWU4,JHNU,raw,raw,0.03735619816188459,5.515561367624585e-06,0.04091300246513637,2.0794113456555886e-06,0.021365201601958775,0.00046823584085038737
545,SWU4,JHNU,raw,ptr,-0.025772531805370206,1.0,0.03949177202078123,3.069410909723246e-06,0.0014811986243772374,0.1822585927518901
546,SWU4,JHNU,raw,zscore,-0.02313329833684529,1.0,0.03882429130571467,3.685996319564544e-06,0.0020763020454920246,0.14805904221059196
547,SWU4,JHNU,raw,combat,-0.011665182903317958,1.0,0.03901986478211995,3.493462788262426e-06,0.005840594367424918,0.04359568348681355
548,SWU4,IPCAS8,raw,raw,0.03588937859478149,1.564246155738388e-05,0.037712483544595735,9.776801987681867e-06,0.03815267879692655,8.729182325209559e-06
549,SWU4,IPCAS8,raw,ptr,-0.028049803262426374,1.0,0.03945799008286736,6.239364068530303e-06,-0.024590984501858933,1.0
550,SWU4,IPCAS8,raw,zscore,-0.02497397202872732,1.0,0.03858718263831128,7.805638876615962e-06,-0.021725200379503457,1.0
551,SWU4,IPCAS8,raw,combat,-0.013919490854815116,1.0,0.037909662103927336,9.292771677159954e-06,-0.010716721526080554,1.0
552,SWU4,LMU3,raw,raw,0.13829870845027817,1.7911811152045864e-17,0.04096452117025054,2.5377764471218168e-06,0.14109209383722368,8.629256495984413e-18
553,SWU4,LMU3,raw,ptr,-0.027027057010938434,1.0,0.03866163888552281,4.715741092515281e-06,-0.024985634021300142,1.0
554,SWU4,LMU3,raw,zscore,-0.024005246886213187,1.0,0.038311577934183404,5.1821047414931596e-06,-0.021900920473881043,1.0
555,SWU4,LMU3,raw,combat,-0.013239620773165572,1.0,0.03837631457522051,5.0925008886133406e-06,-0.010561857407356164,1.0
556,SWU4,IACAS,raw,raw,0.1476309982086573,7.974456537831209e-19,0.024043030812801132,0.00022348003178701702,0.08694749144414012,8.497822429833268e-12
557,SWU4,IACAS,raw,ptr,-0.02601762186987554,1.0,0.02541613111199359,0.00015230713219568053,-0.0047154760503057514,1.0
558,SWU4,IACAS,raw,zscore,-0.02256255432470404,1.0,0.025129273892648244,0.00016499463158985598,-0.002794567499342016,1.0
559,SWU4,IACAS,raw,combat,-0.012076633573175788,1.0,0.025513747474479136,0.00014821752035209314,0.003695414100326446,0.08640578992835644
560,SWU4,MRNTRT,raw,raw,0.1839802849078064,3.819383371049756e-24,0.029306542553401132,3.352840121780845e-05,0.0637251275255119,1.7445327434854367e-09
561,SWU4,MRNTRT,raw,ptr,-0.024382767778455123,1.0,0.03174165516643855,1.6523322287156117e-05,0.010076379715902053,0.010358162010382537
562,SWU4,MRNTRT,raw,zscore,-0.021665889470010684,1.0,0.030665690049462378,2.258182293011931e-05,0.010707233483742485,0.008518455567242475
563,SWU4,MRNTRT,raw,combat,-0.010977775213264335,1.0,0.031425765308163864,1.810947641485329e-05,0.013369919175884926,0.003765515983256548
564,SWU4,SWU2,raw,raw,0.04176165751205817,1.877915929034542e-06,0.03433438826057676,1.4112360673024595e-05,0.010516397504390438,0.01098015216784139
565,SWU4,SWU2,raw,ptr,-0.026560590745291723,1.0,0.03828249118891481,4.8215585031032114e-06,0.009356693712202558,0.0154406413285195
566,SWU4,SWU2,raw,zscore,-0.023575390035783888,1.0,0.038667110348500136,4.343618718322314e-06,0.009026739209674737,0.01702393697724138
567,SWU4,SWU2,raw,combat,-0.01174540749143722,1.0,0.03706404491847785,6.713078029405419e-06,0.009362385964690257,0.015414699732062465
568,SWU4,SWU3,raw,raw,0.01150434578573575,0.008666835665911383,0.03641200296308928,9.334730932564473e-06,0.013172365779160694,0.005388379660254881
569,SWU4,SWU3,raw,ptr,-0.025998029072049667,1.0,0.03693123979539089,8.122580444756058e-06,0.013093977156788157,0.005509503910234234
570,SWU4,SWU3,raw,zscore,-0.02316269111364707,1.0,0.03611901533769792,1.0097240697722336e-05,0.012798248367035156,0.005992012164232921
571,SWU4,SWU3,raw,combat,-0.012231054590375013,1.0,0.03628781927439655,9.650598625493741e-06,0.013186092526985797,0.005367450399861479
572,SWU4,MPG1,raw,raw,0.9537582880687486,3.085329031412216e-103,0.005209637664955998,0.06001053050440236,0.2854665595535766,2.632424643021312e-32
573,SWU4,MPG1,raw,ptr,0.5990569985013747,1.2571277320856746e-65,0.022328061009239137,0.0005693018644861218,0.17885019939817073,6.222614591628655e-21
574,SWU4,MPG1,raw,zscore,0.005923619262304416,0.04872499061140975,0.034604189468636734,2.387380425908118e-05,0.007764212220562805,0.02877254281273365
575,SWU4,MPG1,raw,combat,-0.001604137735741095,0.6399673099361931,0.03529496120872428,2.0006799510182764e-05,0.006338818954222545,0.043214156375883064
576,SWU4,IPCAS2,raw,raw,0.046304459938187846,3.9337141465068793e-07,0.03843768614754833,3.49113997532803e-06,0.04682551614318976,3.405650345159332e-07
577,SWU4,IPCAS2,raw,ptr,-0.02615441634942967,1.0,0.035482907558828304,7.958245345711648e-06,-0.01705926159499796,1.0
578,SWU4,IPCAS2,raw,zscore,-0.023588067555843428,1.0,0.034916685370436455,9.322211042805102e-06,-0.014899509987710311,1.0
579,SWU4,IPCAS2,raw,combat,-0.011982336690173769,1.0,0.036127972470786876,6.646624512437884e-06,-0.004351852337751847,1.0
580,SWU4,SWU1,raw,raw,0.0407837812512329,2.2005416771336116e-06,0.04129265978825454,1.914840316743076e-06,0.012494181655792908,0.0059696361089949645
581,SWU4,SWU1,raw,ptr,-0.026156077148613698,1.0,0.043668928700059007,1.001007900925203e-06,0.006995403083413907,0.03064773562311688
582,SWU4,SWU1,raw,zscore,-0.02355457018072568,1.0,0.04352458694973751,1.0411979977707516e-06,0.007206957805271064,0.02873111302964192
583,SWU4,SWU1,raw,combat,-0.012035179772076215,1.0,0.04203591331306308,1.563021873731971e-06,0.008026974625766736,0.022403645855064613
584,SWU4,UM,raw,raw,0.5336731710218637,7.525083470896879e-75,0.03347911419874907,2.7869361347896977e-06,0.5322314532372123,1.183238380882749e-74
585,SWU4,UM,raw,ptr,-0.02244922289365788,1.0,0.0303098901854049,7.850273133524623e-06,-0.021067511904084974,1.0
586,SWU4,UM,raw,zscore,-0.019760007237415885,1.0,0.029376774981673674,1.0657134679771025e-05,-0.018373357478211307,1.0
587,SWU4,UM,raw,combat,-0.013404205286981673,1.0,0.029376032729857473,1.0659727942518952e-05,-0.011956031483565083,1.0
588,UWM,BNU2,raw,raw,0.3071959880773905,1.0425881356790331e-05,0.07695397893276477,0.017784647422983798,0.19392516405831972,0.0003784879724383068
589,UWM,BNU2,raw,ptr,-0.2350011337015318,1.0,0.09907186647726168,0.008408617181127703,0.09420408146865789,0.009903097564790473
590,UWM,BNU2,raw,zscore,-0.2025444549450496,1.0,0.09826621382632818,0.008639013798042482,0.0992037406923104,0.00837150760219935
591,UWM,BNU2,raw,combat,-0.09818468520387107,1.0,0.09214809556065112,0.010613642466669602,0.1307313076436359,0.0029407355104714063
592,UWM,BNU3,raw,raw,0.4296058573821929,5.1975740757762046e-11,0.024877638673298137,0.06371244372592746,0.10910891438565143,0.0006274667237245091
593,UWM,BNU3,raw,ptr,-0.1465885120807665,1.0,0.03753770481745808,0.030538938225320656,0.024617873221349992,0.06470232876697646
594,UWM,BNU3,raw,zscore,-0.12280469522852999,1.0,0.030763868786123923,0.04510099063158139,0.028351774479629194,0.051915991078935714
595,UWM,BNU3,raw,combat,-0.049692852297700346,1.0,0.031334847070793245,0.04363021824362078,0.04140714957461422,0.024513915403311593
596,UWM,NYU1,raw,raw,0.6781659788671086,2.0205315001833252e-20,0.06332744817597803,0.0028269365739960113,0.12605968147029595,4.2474933187951365e-05
597,UWM,NYU1,raw,ptr,-0.11600880643471675,1.0,0.06967918503848158,0.0018327817353897692,0.05532162593307338,0.004902107274891421
598,UWM,NYU1,raw,zscore,-0.09936372629008404,1.0,0.06729790502804628,0.002155419723189842,0.05513214971796768,0.004966714210389546
599,UWM,NYU1,raw,combat,-0.04766670855835259,1.0,0.0687635194223638,0.0019506118451463126,0.06725317980004587,0.002162001699603329
600,UWM,XHCUMS,raw,raw,0.4800893311513231,3.358525276277524e-19,0.040090648617965755,0.005788613859162525,0.45807991236848233,2.111296423433707e-18
601,UWM,XHCUMS,raw,ptr,-0.08388145623516964,1.0,0.05375838505627707,0.0016798331614016017,-0.047216836195859806,1.0
602,UWM,XHCUMS,raw,zscore,-0.07304479731883905,1.0,0.05329185242770362,0.0017516260689081837,-0.03736619999517548,1.0
603,UWM,XHCUMS,raw,combat,-0.037291944474073704,1.0,0.05229458397575863,0.0019156991614655086,-1.9219296493357898e-05,0.31807906014478804
604,UWM,IPCAS5,raw,raw,0.3990466330113229,5.446314950935618e-10,0.12455584387580791,0.00036404607635806134,0.3533784251260586,4.928194128606342e-09
605,UWM,IPCAS5,raw,ptr,-0.13494755159758082,1.0,0.011428889947990498,0.14979711455100853,-0.06473882390196783,1.0
606,UWM,IPCAS5,raw,zscore,-0.09288438958018472,1.0,0.019010181876132595,0.09503453100333278,-0.02918794094949285,1.0
607,UWM,IPCAS5,raw,combat,-0.01550202415524303,1.0,0.03382036776262934,0.04092507641966134,0.030793430676618553,0.04844207838928643
608,UWM,IPCAS6,raw,raw,0.6349324222789432,6.162124711862296e-13,0.14749799165465682,0.00034664912036351276,0.2362948679757739,8.144726188933834e-06
609,UWM,IPCAS6,raw,ptr,-0.1525892953500084,1.0,0.22748688072740522,1.1777812790037705e-05,0.2426670742644324,6.2392505454457775e-06
610,UWM,IPCAS6,raw,zscore,-0.13849998665330587,1.0,0.20983965762740245,2.470431716245737e-05,0.23288433877081807,9.394515812999972e-06
611,UWM,IPCAS6,raw,combat,-0.05641583709667322,1.0,0.22396690082559534,1.365053844863118e-05,0.2639739501930121,2.5640554907991343e-06
612,UWM,JHNU,raw,raw,0.3358672118641205,7.275265155486024e-10,0.05888088020736634,0.006249569011193382,0.09085349254971216,0.0009141303110103906
613,UWM,JHNU,raw,ptr,-0.1179647342086598,1.0,0.06591385673009306,0.004074023339508604,0.0459677404079371,0.013855582339837176
614,UWM,JHNU,raw,zscore,-0.10492048806841933,1.0,0.06162521114852003,0.005286368366247578,0.047129426732910554,0.012889327296466215
615,UWM,JHNU,raw,combat,-0.04588889838212481,1.0,0.06330857122489704,0.004771835306118783,0.0559244508722627,0.007489339927558854
616,UWM,IPCAS8,raw,raw,0.5291837641687618,1.361652045469795e-10,0.07729215639714024,0.008744870319491728,0.5270337397408914,1.4803805537488416e-10
617,UWM,IPCAS8,raw,ptr,-0.17652454919953786,1.0,0.08836748576536,0.005473568803599353,-0.15393621021182188,1.0
618,UWM,IPCAS8,raw,zscore,-0.15719511020450874,1.0,0.08956016926985202,0.005205653580860026,-0.13633947273514171,1.0
619,UWM,IPCAS8,raw,combat,-0.07151736023289569,1.0,0.08857106462736847,0.005426862712725155,-0.05198735582835423,1.0
620,UWM,LMU3,raw,raw,0.5391051458985211,1.261443474594078e-13,0.04415741705938939,0.01995597332410377,0.552551053193715,6.365234207751275e-14
621,UWM,LMU3,raw,ptr,-0.15218545438169537,1.0,0.05348135784986664,0.011750471301204076,-0.1334153963879802,1.0
622,UWM,LMU3,raw,zscore,-0.13209875252241454,1.0,0.05193443431537942,0.012822445100018157,-0.11353215693708316,1.0
623,UWM,LMU3,raw,combat,-0.0627589575629667,1.0,0.051739091139614196,0.01296478252853122,-0.040130373759850915,1.0
624,UWM,IACAS,raw,raw,0.4496716976104067,1.526361971374021e-12,0.046421053445073704,0.013828591975129227,0.1050649567584716,0.0004175265323556202
625,UWM,IACAS,raw,ptr,-0.13130795807789966,1.0,0.04458949918068927,0.015486546585055399,0.09768241642957144,0.0006429290599023935
626,UWM,IACAS,raw,zscore,-0.11427636715765896,1.0,0.04915568367798881,0.011685519659592877,0.10156526646427153,0.0005122282677773012
627,UWM,IACAS,raw,combat,-0.05474870211886362,1.0,0.04857253207033891,0.0121119599312346,0.10345351611059705,0.00045871422856583286
628,UWM,MRNTRT,raw,raw,0.3390230430241188,5.653567494223445e-12,0.04553662256019741,0.007135588243012149,0.1203576023385308,2.8897610602700273e-05
629,UWM,MRNTRT,raw,ptr,-0.09906656258939976,1.0,0.056648065937815364,0.003077765413169139,0.05747865444071743,0.002891694480200766
630,UWM,MRNTRT,raw,zscore,-0.08775505072975845,1.0,0.051883560475389265,0.004406916199368137,0.057058679658439214,0.0029843052247550206
631,UWM,MRNTRT,raw,combat,-0.03925776817158474,1.0,0.05379592902538073,0.0038145674708047854,0.06891805425988627,0.0012319692608599344
632,UWM,SWU2,raw,raw,0.4135033230338502,3.2764762926976e-11,0.07760782216453516,0.002596646936907558,0.23011631395052387,5.938544994821537e-07
633,UWM,SWU2,raw,ptr,-0.13238697845278105,1.0,0.05107268354210825,0.01199533107035822,0.011706485418330708,0.1364561160645382
634,UWM,SWU2,raw,zscore,-0.11574116061116796,1.0,0.058317342662255606,0.007860415398678301,0.015558931221907959,0.10564895637010499
635,UWM,SWU2,raw,combat,-0.05173400766158197,1.0,0.0551747041254829,0.009437142388606202,0.04982306678295271,0.012908557496244808
636,UWM,SWU3,raw,raw,0.3884943702860199,6.080395688373821e-10,0.0994991990002113,0.0011606726301449182,0.23024709721991646,1.5349334135951756e-06
637,UWM,SWU3,raw,ptr,-0.12892033522902385,1.0,0.06871961667548616,0.005846280460541317,0.015500384921407555,0.11471472698971903
638,UWM,SWU3,raw,zscore,-0.1140621711372069,1.0,0.0690713707102696,0.005737820448479879,0.02201117756472247,0.07766629418471915
639,UWM,SWU3,raw,combat,-0.04618289711829769,1.0,0.07912024018602294,0.003369867084415051,0.05547218350651496,0.011902536189319865
640,UWM,MPG1,raw,raw,0.973428284754809,5.599109097680835e-17,-0.01306756781803653,0.7881562628952196,0.011453508505104147,0.1781249433159532
641,UWM,MPG1,raw,ptr,0.8640947976642739,2.874247828852869e-15,-0.003828927224911284,0.39348474865966343,0.02342785601174131,0.10268246951994962
642,UWM,MPG1,raw,zscore,-0.013384427268178477,0.8235762339658703,0.04747783743547786,0.03655711092754521,0.07205691775411698,0.01339604831970298
643,UWM,MPG1,raw,combat,-0.07727414807300546,1.0,0.041494403475218496,0.046980055430713076,0.06893315999291935,0.015190359530563852
644,UWM,IPCAS2,raw,raw,0.5405113397147745,8.373048286242856e-16,0.08441952057560523,0.0009302431197166435,0.527847662853789,1.787681907309314e-15
645,UWM,IPCAS2,raw,ptr,-0.12863930975688478,1.0,0.0471804031177691,0.010387013691360043,-0.09986863192613481,1.0
646,UWM,IPCAS2,raw,zscore,-0.11567495774399074,1.0,0.04794685757824446,0.00987266446024978,-0.08681885703443573,1.0
647,UWM,IPCAS2,raw,combat,-0.05207960775780343,1.0,0.05443036344364864,0.006440313094097109,-0.02831666895545392,1.0
648,UWM,SWU1,raw,raw,0.5569577269531172,3.982791890584085e-15,0.14983459842151073,3.138616943495738e-05,0.24105548693821413,1.7647409809044793e-07
649,UWM,SWU1,raw,ptr,-0.12947425139614085,1.0,0.11216145192476852,0.00027615156631447793,0.04313891094150023,0.016944228876674877
650,UWM,SWU1,raw,zscore,-0.11677190816165933,1.0,0.11462298668384578,0.0002393395241504075,0.05044312464538788,0.010797765183613358
651,UWM,SWU1,raw,combat,-0.053991060019012556,1.0,0.12040153576728148,0.0001711673478318384,0.07486409778653304,0.002473373394648507
652,UWM,UM,raw,raw,0.6386124911273007,3.1259122965198764e-31,0.06909204253748612,8.209907608940424e-05,0.6223589862546212,1.7443252912457565e-30
653,UWM,UM,raw,ptr,-0.08290045799819566,1.0,0.03780750736091826,0.0027905740524444226,-0.06620536531698483,1.0
654,UWM,UM,raw,zscore,-0.07306810856188371,1.0,0.0374248005372118,0.002916140553524429,-0.05679794293439006,1.0
655,UWM,UM,raw,combat,-0.045792573627385154,1.0,0.041313951075575096,0.0018669777092499798,-0.0295170400918274,1.0
656,BNU2,BNU3,raw,raw,0.03195293479770771,0.09118827806711292,0.006873245222623958,0.23695003332220332,0.05066105182576486,0.047197301011188374
657,BNU2,BNU3,raw,ptr,-0.2477728501820347,1.0,0.02630081306774937,0.11202302100421588,0.01614760115180567,0.16404243685328962
658,BNU2,BNU3,raw,zscore,-0.21160214812358422,1.0,0.009190767641673097,0.21565309650329734,0.02710550663957772,0.10876192923562024
659,BNU2,BNU3,raw,combat,-0.10691954352369894,1.0,0.0081336562497218,0.22506946105739456,0.03233068759930643,0.08995492306588275
660,BNU2,NYU1,raw,raw,0.18310292650114635,4.704168697617749e-05,0.07027421935176285,0.008273438203099814,0.11685075146766218,0.0009450139670803596
661,BNU2,NYU1,raw,ptr,-0.18186671255527515,1.0,0.0685729369599564,0.008970454959817926,0.04982580666539094,0.02213434530897421
662,BNU2,NYU1,raw,zscore,-0.15153321003657338,1.0,0.06844583069734499,0.009024885074119285,0.05304690354784596,0.018919003547990025
663,BNU2,NYU1,raw,combat,-0.07335819746638829,1.0,0.06834824680064563,0.009066902349289231,0.06959431694118368,0.008545093470822551
664,BNU2,XHCUMS,raw,raw,0.061652173639202154,0.003170736237781321,0.061932777535316084,0.003110319664482439,0.11841738288888388,7.032170364204707e-05
665,BNU2,XHCUMS,raw,ptr,-0.11438762750021204,1.0,0.06678439249906974,0.0022322296457568578,-0.009720126519393402,1.0
666,BNU2,XHCUMS,raw,zscore,-0.09748683411116456,1.0,0.06852434702300886,0.0019826350601438113,0.0054389299112149935,0.19494222716348222
667,BNU2,XHCUMS,raw,combat,-0.04960177202884431,1.0,0.06227685960971294,0.0030378292973043774,0.03876696330419288,0.015613648806540852
668,BNU2,IPCAS5,raw,raw,0.04754813574136507,0.05891743024034512,0.07461157467819288,0.024925926323885662,0.060920327788455596,0.03834398261259975
669,BNU2,IPCAS5,raw,ptr,-0.21990161846142778,1.0,-0.032664197122378356,1.0,-0.16480880719501545,1.0
670,BNU2,IPCAS5,raw,zscore,-0.19082771840576487,1.0,-0.021409405229735144,1.0,-0.13402667330606702,1.0
671,BNU2,IPCAS5,raw,combat,-0.10111177012156687,1.0,0.019622429519487682,0.15124875809918736,-0.06201620264122889,1.0
672,BNU2,IPCAS6,raw,raw,0.32241054056309837,0.00019316588481586744,0.6173126926292847,4.003784407915947e-07,0.7555769934159742,2.300151050709823e-08
673,BNU2,IPCAS6,raw,ptr,-0.2562141297671459,1.0,0.6161993163198265,4.097257142904209e-07,0.6452195139597819,2.246144449265914e-07
674,BNU2,IPCAS6,raw,zscore,-0.23710574559901318,1.0,0.6071918026540194,4.938550864219358e-07,0.6361366358607985,2.710841016232468e-07
675,BNU2,IPCAS6,raw,combat,-0.08379131490801468,1.0,0.6670902258295789,1.428681392634671e-07,0.725171292083489,4.305223898396223e-08
676,BNU2,JHNU,raw,raw,0.08071613550633815,0.009914861878879133,0.05020490879813184,0.03361178067700297,0.13906550521882752,0.001051515608944634
677,BNU2,JHNU,raw,ptr,-0.18195653285846772,1.0,0.056869490061101716,0.025629175915378014,0.12962231380952804,0.0015041196890698872
678,BNU2,JHNU,raw,zscore,-0.160580247037291,1.0,0.0537179583869278,0.02912419765068686,0.1294920415057447,0.0015115826529594155
679,BNU2,JHNU,raw,combat,-0.08163184095121635,1.0,0.05105851837504595,0.03245886247598886,0.13529739349009387,0.0012127503770938649
680,BNU2,IPCAS8,raw,raw,0.12757820135620276,0.018034288849580693,0.09026103028767114,0.03926426758396219,0.14014046714065825,0.013945284256217126
681,BNU2,IPCAS8,raw,ptr,-0.3237159638609746,1.0,0.09987346806127635,0.03205702271663962,-0.30045821579369736,1.0
682,BNU2,IPCAS8,raw,zscore,-0.29563437946262694,1.0,0.09699893510492054,0.034054579166055705,-0.2728569036854662,1.0
683,BNU2,IPCAS8,raw,combat,-0.1270237159292893,1.0,0.08614874375541018,0.04284886574257612,-0.10889964524536011,1.0
684,BNU2,LMU3,raw,raw,0.17916548253782866,0.0006084556074171054,0.04924866932573581,0.046734535105441406,0.2109265485176966,0.00021958627678211583
685,BNU2,LMU3,raw,ptr,-0.26273298537321005,1.0,0.049613915646399824,0.04613016659164645,-0.20433641581249937,1.0
686,BNU2,LMU3,raw,zscore,-0.22483210624724673,1.0,0.052112116980019094,0.04221091543622543,-0.16613608376409142,1.0
687,BNU2,LMU3,raw,combat,-0.10519351100727141,1.0,0.05289068921827055,0.041062315479907,-0.047982912400597905,1.0
688,BNU2,IACAS,raw,raw,0.1742515145461385,0.00030763026710873057,0.09863508938133378,0.005207819484352001,0.10885899746407446,0.0035295348465213833
689,BNU2,IACAS,raw,ptr,-0.21025955402899404,1.0,0.10858333769562013,0.0035666239511283485,0.02773527996707568,0.08782829628614187
690,BNU2,IACAS,raw,zscore,-0.1843170339195799,1.0,0.10636177111309165,0.0038803757071943423,0.044527766106316195,0.043588890960407335
